      63      53      48      47      49      58      58      58      59      60
      63      64      65      66      71      73      73      69      69      70
      70      73      79      80      77      75      74      73      72      72
      72      73      73      73      73      74      75      78      83      83
      79      76      74      74      75      76      75      73      70      70
      69      67      66      71      72      72      72      69      66      66
      66      65      65      64      64      63      62      61      61      66
      66      64      62      61      63      63      63      60      58      58
      57
      61      63      63      62      63      65      69      67      64      63
      62      61      61      60      59      63      65      64      64      56
      54      53      51      51      57      59      59      59      59      59
      62      64      65      66      68      74      71      68      68      70
      71      72      72      74      75      77      78      76      73      72
      72      72      72      72      72      74      78      79      81      82
      80      79      76      74      74      76      76      75      70      67
      67      67      68      70      71      75      78      75      66      66
      66      65      65      64      64      64      63      62      62      63
      66      66      65      64      64      64      63      61      58      57
      57
      61      62      62      61      61      66      71      71      64      63
      58      59      61      61      61      62      62      60      55      53
      53      56      55      55      56      59      61      63      66      66
      66      66      65      65      68      71      66      66      67      69
      70      71      69      69      71      73      72      70      68      69
      71      72      71      69      70      76      77      73      73      74
      74      72      72      72      71      68      68      67      67      66
      66      66      67      69      76      82      81      78      67      66
      71      72      70      68      68      67      66      62      59      60
      72      72      72      72      70      68      66      60      56      56
      63
      62      63      63      62      62      64      67      68      65      62
      59      58      59      60      60      58      54      52      51      51
      53      58      58      58      58      59      60      66      67      67
      67      66      64      63      64      65      65      67      69      73
      72      71      69      68      69      71      71      71      65      69
      70      71      70      66      65      68      70      70      70      69
      67      67      68      67      66      66      67      67      67      67
      66      66      65      72      83      83      77      70      68      67
      69      72      72      71      71      70      70      67      65      71
      72      73      72      67      67      66      64      56      56      56
      58
      61      62      63      63      63      63      64      63      63      64
      64      62      62      61      61      61      56      54      52      54
      55      59      62      64      63      62      63      65      66      67
      69      69      67      66      65      64      64      66      67      75
      74      72      67      67      66      64      66      67      66      66
      67      68      68      65      63      66      69      70      70      69
      68      67      67      67      65      65      67      71      70      68
      67      69      70      78      81      81      77      71      69      69
      73      73      73      73      73      72      68      65      65      69
      71      71      72      74      71      67      63      56      55      55
      56
      60      63      63      63      63      63      62      61      62      63
      64      64      64      63      62      61      59      57      57      56
      56      57      67      67      65      63      63      64      65      66
      69      74      72      70      64      61      59      60      68      74
      75      68      66      66      66      65      66      69      67      63
      64      65      66      61      61      67      68      69      72      72
      69      68      70      69      69      70      69      70      69      68
      69      69      68      75      85      85      80      73      71      70
      71      65      65      67      68      69      68      61      61      64
      65      66      67      69      70      64      56      55      55      55
      55
      60      64      64      63      63      64      63      62      62      62
      63      64      64      64      64      62      61      61      61      61
      62      63      65      66      65      63      63      63      64      65
      68      74      74      73      70      69      67      66      67      71
      73      69      63      62      65      66      66      67      67      66
      66      66      66      65      65      66      68      69      72      73
      69      73      72      70      71      74      71      70      70      70
      70      70      74      75      77      77      70      69      68      68
      66      65      61      61      63      65      66      64      64      64
      65      65      59      59      59      59      57      56      55      55
      55
      63      64      64      64      62      61      61      61      61      62
      62      66      66      65      64      66      65      64      64      63
      63      61      58      59      61      62      63      63      64      65
      66      69      71      71      72      73      70      69      69      70
      69      69      66      64      64      64      63      64      66      67
      67      67      67      66      67      68      74      74      74      73
      72      73      73      71      71      73      72      72      76      75
      72      71      76      70      68      73      71      66      69      69
      67      65      64      65      68      67      66      65      69      68
      63      62      60      60      61      61      61      64      63      61
      61
      62      63      67      66      64      62      61      61      61      65
      66      67      65      65      67      68      69      70      65      64
      63      65      64      63      64      67      69      69      69      68
      68      68      69      68      68      69      69      71      71      70
      68      68      67      64      62      61      61      66      67      68
      68      68      68      69      73      73      74      72      70      71
      72      73      75      74      73      72      73      73      75      75
      72      70      68      64      65      70      71      70      70      70
      68      66      65      67      69      69      68      68      73      71
      66      64      65      67      66      63      56      56      58      59
      61
      70      68      65      65      64      63      68      69      67      67
      66      66      59      61      64      65      64      65      65      64
      64      69      68      64      64      68      69      70      70      70
      70      70      69      66      64      64      66      72      73      72
      67      67      67      69      69      69      70      69      67      67
      68      69      71      76      73      71      72      76      77      75
      73      69      71      74      74      74      72      70      70      71
      72      72      69      67      69      70      70      70      70      70
      69      68      67      67      68      69      69      61      61      61
      62      63      64      63      63      60      60      60      59      61
      64
      66      66      65      65      64      64      66      69      69      68
      67      64      62      66      66      65      64      64      68      70
      70      70      70      64      62      67      68      67      68      70
      71      68      62      63      63      64      69      70      68      66
      66      67      72      72      72      72      72      74      73      71
      69      66      66      69      77      75      70      75      76      76
      75      69      69      74      75      72      71      70      65      66
      74      78      72      71      73      73      66      65      67      68
      68      66      66      66      68      69      67      61      60      60
      60      59      60      60      60      59      59      59      59      60
      61
      53      56      64      66      67      68      69      71      71      70
      68      67      66      66      66      66      65      65      70      70
      68      67      67      65      63      67      68      68      68      69
      71      70      70      69      67      69      69      70      69      65
      65      70      71      73      74      74      74      74      75      76
      76      70      67      67      70      79      78      77      75      69
      68      68      75      75      75      72      71      74      78      79
      76      70      68      67      69      70      69      68      67      65
      65      65      65      65      67      68      65      63      62      61
      61      60      60      60      60      58      57      57      55      55
      59
      53      56      59      62      64      66      63      64      66      67
      67      68      68      67      69      68      67      68      69      70
      69      68      67      66      65      66      67      68      64      66
      69      71      76      75      72      70      67      65      64      63
      63      64      70      72      73      74      73      73      74      75
      75      70      68      69      78      79      79      79      74      72
      75      78      84      84      83      82      79      78      78      78
      75      73      73      72      71      71      73      74      72      69
      68      66      63      64      67      68      66      65      64      63
      62      61      61      61      60      58      57      56      55      58
      66
      53      62      64      65      65      60      60      61      62      65
      75      73      71      67      65      66      67      68      69      70
      67      65      62      61      61      63      66      67      62      63
      67      70      75      76      75      73      69      67      66      64
      64      67      69      71      69      70      73      74      74      74
      68      68      72      73      75      75      73      75      76      77
      77      81      86      86      90      94      94      84      79      78
      76      76      78      76      75      71      70      71      71      70
      69      68      66      65      66      66      67      65      63      63
      63      63      63      62      61      59      58      57      57      57
      60
      57      59      61      64      65      63      63      64      66      66
      70      72      72      72      70      69      67      67      69      73
      71      69      66      63      60      63      67      65      61      60
      62      65      72      74      74      74      72      70      66      63
      62      66      69      69      68      68      69      70      71      73
      72      71      72      72      70      68      69      71      75      80
      82      87      87      79      89      91      90      87      80      77
      77      79      79      77      74      69      69      69      70      68
      67      67      65      62      62      62      60      58      59      61
      63      64      64      62      61      60      59      59      59      59
      59
      60      56      57      62      64      65      72      75      72      70
      70      71      73      79      80      71      64      64      69      71
      72      71      71      68      68      73      73      70      60      57
      59      68      70      72      72      72      72      72      68      65
      66      71      71      70      69      68      68      69      75      76
      80      83      80      78      75      72      70      70      72      80
      91      90      84      82      87      89      93      83      77      77
      78      79      79      72      72      70      69      70      70      70
      71      72      70      64      63      64      64      64      64      64
      65      66      65      63      62      60      59      59      59      59
      59
      58      57      63      63      64      65      67      68      68      67
      68      69      74      76      74      72      67      66      68      69
      71      70      70      63      65      73      76      72      56      56
      63      65      67      69      70      71      65      64      65      64
      64      71      71      69      68      68      68      68      77      79
      83      87      85      83      79      77      76      75      79      87
      98      96      93      90      84      80      84      81      75      75
      76      78      74      73      72      71      72      72      71      68
      68      68      68      65      64      65      67      67      67      66
      64      63      63      61      61      60      60      60      62      61
      61
      61      60      64      64      64      62      63      65      66      76
      75      74      74      73      72      68      67      67      65      63
      64      65      63      60      61      68      69      61      59      59
      63      66      69      71      71      66      65      65      68      67
      67      71      71      70      69      69      70      72      74      73
      76      80      81      78      78      80      84      91      96     107
     110     108     106     104      92      87      88      86      77      74
      75      76      76      75      75      78      76      71      69      67
      66      66      66      65      65      68      68      68      68      67
      66      65      65      62      61      64      68      63      62      63
      63
      65      64      64      64      68      74      72      70      69      79
      78      77      75      73      71      68      61      62      63      63
      63      67      66      59      64      68      69      63      61      63
      66      66      66      66      66      66      68      72      71      69
      68      71      72      71      70      68      69      70      77      76
      76      78      78      78      90      98      99      99      99     102
     112     113     109     107     101      96      93      90      75      74
      78      78      78      77      78      82      80      76      73      69
      67      65      64      62      63      65      67      68      68      67
      64      64      65      64      62      64      66      64      63      68
      67
      67      67      67      66      70      76      76      76      79      80
      79      78      77      75      73      71      67      66      65      64
      64      64      58      53      55      59      61      63      65      65
      68      68      67      67      66      72      72      72      72      74
      73      73      71      68      68      68      68      77      78      78
      77      83      84      87      91      93      94      96     101     114
     121     120     107     101     101     100      98      88      79      77
      78      79      75      75      77      79      76      74      74      74
      72      70      67      60      57      61      67      68      69      68
      60      60      66      67      67      66      64      64      67      71
      70
      69      70      71      73      76      76      77      79      84      83
      79      78      77      76      75      72      70      69      68      70
      68      65      62      60      59      59      60      62      67      68
      68      67      67      70      71      72      72      72      70      71
      72      72      71      71      70      76      77      77      78      79
      80      82      87      87      91      92      95     101     105     109
     120     118     106      99      99     100      98      94      91      78
      78      81      78      77      77      78      74      74      74      78
      78      76      74      69      69      68      68      68      67      66
      63      62      66      67      68      67      65      66      69      70
      70
      69      70      70      72      76      77      79      83      87      87
      79      76      75      74      74      73      72      71      72      74
      72      69      67      66      64      63      63      63      65      67
      68      68      68      69      72      75      77      76      74      73
      73      72      72      73      74      76      78      80      81      81
      81      86      87      88      96      95      95      97      99     102
     107     105     101      98     103     103     101      98      90      79
      77      78      77      77      78      71      72      74      75      76
      76      76      73      70      69      69      70      70      68      68
      67      67      70      69      65      60      61      65      67      68
      69
      68      69      70      73      76      75      72      75      78      81
      80      78      76      75      75      74      73      72      81      83
      78      69      68      68      63      63      65      65      65      66
      68      69      67      65      67      70      75      77      76      75
      74      74      73      73      74      76      78      80      83      84
      85      91      94      94      98     100      99      98      99     100
     103     107     111     116     113     110     107     103      96      87
      81      79      78      76      74      71      71      73      74      74
      70      69      69      69      69      70      70      69      69      70
      71      71      71      70      61      54      56      63      65      66
      68
      67      64      64      67      67      66      67      69      71      72
      76      80      80      81      81      80      79      80      81      78
      78      75      73      72      69      67      67      67      67      66
      69      73      71      70      74      78      78      78      78      77
      78      80      79      77      76      75      76      80      82      84
      86      96      96      96      95      97     102     112     107     102
      98     101     107     119     117     115     112     109     109     102
      88      84      82      79      71      71      72      73      74      65
      63      64      65      66      66      67      69      69      69      69
      73      74      73      72      69      67      62      61      62      69
      69
      70      67      68      68      68      67      69      70      70      71
      77      79      79      80      81      81      81      81      81      77
      75      74      67      63      64      65      65      65      65      63
      64      67      69      69      71      73      75      76      78      79
      80      81      82      81      80      81      82      82      81      82
      85      99     104     102     100      99     102     111     103      94
      94      94     100     108     112     114     114     116     120     108
      87      83      79      73      72      73      73      73      72      70
      68      67      66      66      66      66      69      69      69      69
      74      75      75      73      71      69      65      63      66      69
      70
      61      62      69      70      70      70      73      72      72      73
      75      75      76      79      81      80      80      81      81      79
      76      74      71      65      64      64      63      62      62      62
      63      65      67      67      74      74      74      75      77      78
      77      78      79      80      80      80      82      84      83      83
      91     105     115     116     115     110     108     110     105     101
      96      98     106     105     106     111     113     113     114     110
      97      82      79      76      75      75      74      74      75      76
      75      73      71      68      67      69      71      71      71      72
      73      71      71      71      72      71      68      68      68      69
      68
      64      63      66      68      68      70      71      70      70      71
      72      73      74      76      90      91      88      86      81      79
      79      77      73      66      66      67      66      64      67      67
      67      67      67      73      77      79      79      80      78      75
      75      76      81      83      82      82      82      88      96      96
      97     108     112     116     119     118     115     113     106     103
     101     103     105     104     104     105     100      99      98      96
      94      89      85      82      79      77      75      75      76      79
      78      77      75      67      66      68      70      72      72      76
      75      71      70      70      74      73      72      71      70      70
      69
      67      67      67      67      68      70      71      70      70      69
      70      71      76      84      98     103     103      97      86      83
      81      73      69      66      66      72      72      71      70      70
      75      76      73      71      74      78      74      68      70      71
      76      88      89      85      83      83      83      91      96      97
     103     117     110     110     120     122     117     122     121     103
      99     104     104     104     103     103     101      98      89      87
      87      84      82      82      82      81      81      84      82      80
      79      79      75      72      69      69      70      72      73      75
      74      72      72      72      73      74      71      67      64      66
      71
      71      70      68      66      64      70      71      70      71      73
      77      80      87      88      92      99     100      97      84      77
      74      75      78      75      72      75      76      75      73      70
      72      76      76      75      74      75      75      75      75      74
      78      81      81      81      82      87      94      96      98      99
     110     113     108     108     114     119     122     123     123     112
     106     109     110     104     102     102     106      99      88      88
      94      91      88      85      84      84      87      89      91      88
      86      84      82      78      74      72      71      72      72      73
      73      73      71      70      65      64      63      63      61      62
      72
      76      73      71      71      70      69      69      69      70      72
      74      84      86      87      96      98     101     105      96      78
      76      75      76      84      87      85      73      70      68      67
      68      74      76      77      79      77      76      77      89      85
      83      82      81      81      83      86      89      90      97     101
     108     110     109     116     117     118     121     123     124     122
     117     115     107     104      99      94      98      99      95      93
     101      99      93      90      89      89      97      97     108     105
     101      96      97      90      83      78      74      71      71      71
      72      71      71      69      67      65      64      67      71      70
      71
      75      74      72      70      70      66      66      66      68      75
      78      81      83      87      91      94      95      92      81      74
      74      74      75      78      82      82      75      72      70      69
      70      72      76      78      79      78      77      88      90      88
      87      89      87      85      84      84      85      93      95     103
     107     108     111     115     116     119     122     127     132     130
     116     113     110     110     109     106     108     116     108      98
      99      99      97      95      95      98     102     111     132     146
     138     125     113     104      96      89      83      76      72      71
      71      72      72      70      69      67      69      69      70      70
      70
      72      72      72      70      68      67      75      78      76      76
      77      79      81      84      87      90      87      86      77      75
      82      81      81      81      81      79      74      73      72      73
      73      73      76      77      78      79      83      86      86      85
      86      93      93      91      89      91      92      93      98     104
     106     107     109     111     112     113     114     117     125     124
     121     118     116     114     117     116     116     116     103      98
      98      98      96      95      96     110     130     147     178     196
     176     158     138     124     115     108     100      89      82      77
      75      73      72      72      72      74      74      74      72      69
      69
      77      77      75      73      71      70      72      75      78      78
      77      83      87      86      84      82      81      81      80      80
      81      82      81      81      90      89      84      79      76      78
      77      73      74      76      77      83      84      85      86      86
      91      99     101     101      99     107     107     103     101     102
     104     108     108     109     111     115     118     121     123     124
     123     125     122     120     119     117     115     115     107      97
      97      97      95      93     103     117     140     172     190     212
     213     184     157     142     132     114     103      99      93      87
      79      75      74      73      73      74      74      74      73      68
      67
      79      79      79      77      75      74      78      78      78      78
      78      80      88      89      87      82      75      72      81      83
      80      80      80      86      90      90      85      82      80      80
      79      77      76      76      77      80      81      83      85      95
      98     101     104     105     105     106     103     103     102     102
     103     107     108     106     107     111     115     117     116     116
     118     120     120     121     116     116     111     105     104     100
     100     106     102      96      98     109     147     214     229     230
     238     208     169     154     129     114     109     109     106      98
      91      86      81      76      73      73      67      64      67      70
      72
      90      92      91      87      83      80      76      74      75      79
      83      85      86      78      75      71      72      75      76      75
      76      77      74      78      80      80      79      79      80      78
      78      77      77      79      79      77      78      81      86     107
     113     113     105     102     103     102      97      96      98     101
     102     106     109     111     110     111     112     113     113     102
     111     125     127     125     114     112     111     106      95      96
      97      96     102     105     105     111     156     261     292     271
     241     210     172     149     134     122     115     113     111     109
     104      89      81      79      73      73      72      74      75      74
      74
